#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
chr8	140098330	CG	169	322	33	186	373	33
chr8	140098332	CG	171	318	33	182	379	33
chr8	140098344	CG	163	323	33	192	382	33
chr8	140098347	CG	165	319	33	194	383	33
chr8	140098370	CG	162	313	33	196	394	33
chr8	140098383	CG	155	303	33	187	393	33
chr8	140098393	CG	163	313	33	184	390	33
chr8	140098425	CG	167	329	33	171	372	33
chr8	140098427	CG	172	328	33	170	373	33
chr8	140098446	CG	183	335	33	170	377	33
chr8	140098451	CG	176	338	33	178	381	33
chr8	140098464	CG	180	322	33	161	373	33
chr8	140098481	CG	186	328	33	182	385	33
chr8	140098491	CG	168	310	33	170	365	33
chr8	140098508	CG	181	317	33	179	380	33
chr8	140098531	CG	167	315	33	204	379	33
chr8	140098559	CG	167	314	33	199	365	33
chr8	140098563	CG	170	320	33	190	366	33
chr8	140098569	CG	176	345	33	196	388	33
chr8	140098582	CG	190	356	33	188	383	33
chr8	140098586	CG	197	360	33	189	391	33
chr8	140098590	CG	198	367	33	180	398	33
chr8	140098599	CG	192	365	33	183	395	33
chr8	140098605	CG	190	363	33	191	385	33
chr8	140098659	CG	174	342	33	175	375	33
chr8	140098661	CG	176	344	33	168	363	33
chr8	140098676	CG	154	301	33	162	335	33
chr8	140098679	CG	159	298	33	163	319	33
chr8	140098709	CG	152	304	33	195	376	33
chr8	140098713	CG	153	310	33	191	373	33
chr8	140098722	CG	180	346	33	196	399	33
chr8	140098744	CG	170	336	33	194	400	33
chr8	140098752	CG	156	310	33	191	385	33
chr8	140098781	CG	134	300	33	178	333	33
chr8	140098798	CG	153	336	33	199	373	33
chr8	140098808	CG	167	361	33	191	370	33
chr8	140098839	CG	175	361	33	211	406	33
chr8	140098856	CG	166	351	33	213	387	33
chr8	140098858	CG	160	335	33	205	393	33
chr8	140098876	CG	140	311	33	202	353	33
chr8	140098880	CG	140	315	33	197	369	33
chr8	140098893	CG	149	320	33	210	386	33
chr8	140098899	CG	148	324	33	196	385	33
chr8	140098935	CG	159	342	33	189	404	33
chr8	140098952	CG	144	317	33	196	405	33
chr8	140098954	CG	144	316	33	181	400	33
chr8	140098972	CG	145	297	33	206	429	33
chr8	140098976	CG	136	306	33	208	434	33
chr8	140098995	CG	135	308	33	204	416	33
chr8	140099021	CG	122	305	33	184	364	33
chr8	140099031	CG	155	352	33	191	391	33
chr8	140099045	CG	156	341	33	215	422	33
chr8	140099070	CG	154	337	33	206	429	33
chr8	140099077	CG	153	331	33	193	422	33
chr8	140099087	CG	157	324	33	181	414	33
chr8	140099090	CG	161	323	33	177	399	33
chr8	140099096	CG	146	319	33	169	398	33
chr8	140099128	CG	175	355	33	194	403	33
chr8	140099145	CG	174	362	33	200	409	33
chr8	140099152	CG	177	358	33	193	412	33
chr8	140099165	CG	177	353	33	172	381	33
chr8	140099172	CG	181	357	33	174	392	34
chr8	140099182	CG	188	357	33	180	379	33
chr8	140099192	CG	179	337	33	176	379	33
chr8	140099221	CG	188	366	33	193	392	33
chr8	140099238	CG	192	368	33	190	403	33
chr8	140099245	CG	192	369	33	187	407	33
chr8	140099258	CG	199	365	33	190	413	33
chr8	140099275	CG	187	352	33	186	396	33
chr8	140099280	CG	194	357	33	206	422	33
chr8	140099303	CG	201	368	33	189	408	33
chr8	140099314	CG	193	375	33	186	378	33
chr8	140099331	CG	178	348	33	188	375	33
chr8	140099338	CG	195	365	33	182	390	33
chr8	140099351	CG	186	368	33	183	383	33
chr8	140099368	CG	193	366	33	188	386	33
chr8	140099378	CG	188	364	33	179	384	33
chr8	140099399	CG	172	357	33	167	370	33
chr8	140099418	CG	171	338	33	175	367	33
chr8	140099446	CG	158	310	33	160	331	33
chr8	140099474	CG	156	298	33	159	346	33
chr8	140099477	CG	158	303	33	160	351	33
chr8	140099509	CG	163	329	33	167	384	33
chr8	140099529	CG	167	336	33	167	380	33
chr8	140099533	CG	163	321	33	175	370	33
chr8	140099546	CG	169	308	33	174	372	33
chr8	140099552	CG	156	300	33	160	360	33
chr8	140099556	CG	184	311	33	172	349	33
chr8	140099587	CG	214	295	33	259	371	33
chr8	140099604	CG	227	321	33	230	381	33
chr8	140099628	CG	173	324	33	166	361	33
chr8	140099632	CG	182	330	33	183	378	33
chr8	140099697	CG	207	309	33	208	370	33
chr8	140099721	CG	208	357	33	212	396	33
chr8	140099725	CG	207	367	33	201	399	33
chr8	140099776	CG	273	416	33	267	406	33
chr8	140099778	CG	266	411	33	262	406	33
chr8	140099793	CG	196	374	33	190	373	33
chr8	140099798	CG	220	372	33	186	365	33
chr8	140099800	CG	231	366	33	215	381	33
chr8	140099819	CG	178	370	33	179	394	33
chr8	140099830	CG	194	359	33	203	402	33
chr8	140099870	CG	191	352	33	189	362	33
chr8	140099907	CG	165	318	33	209	365	33
chr8	140099924	CG	201	319	33	282	390	33
chr8	140099934	CG	213	336	33	272	385	33
chr8	140099963	CG	211	382	33	258	417	33
chr8	140099965	CG	226	373	33	266	415	33
chr8	140099982	CG	192	387	33	206	397	33
chr8	140099984	CG	206	390	33	214	388	33
chr8	140099989	CG	207	395	33	220	394	33
chr8	140100002	CG	194	379	33	181	335	33
chr8	140100010	CG	179	377	33	170	323	33
chr8	140100019	CG	189	374	33	166	302	33
chr8	140100041	CG	181	330	33	145	261	33
chr8	140100046	CG	162	318	33	117	235	33
chr8	140100053	CG	183	313	33	128	229	33
chr8	140100073	CG	159	330	33	100	198	33
chr8	140100081	CG	156	335	33	102	207	33
chr8	140100090	CG	189	360	33	120	225	33
chr8	140100112	CG	204	369	33	143	238	33
chr8	140100124	CG	193	367	33	154	256	33
chr8	140100144	CG	162	341	33	108	197	33
chr8	140100152	CG	161	341	33	100	202	33
chr8	140100161	CG	185	340	33	121	220	34
chr8	140100183	CG	176	326	33	106	208	33
chr8	140100215	CG	154	300	33	138	268	33
chr8	140100232	CG	164	298	33	164	319	33
chr8	140100242	CG	147	296	33	175	349	33
chr8	140100255	CG	161	304	33	165	355	33
chr8	140100273	CG	177	316	33	183	337	33
chr8	140100297	CG	159	317	33	193	363	33
chr8	140100327	CG	159	329	33	218	399	33
chr8	140100333	CG	150	324	33	206	408	33
chr8	140100347	CG	157	328	33	212	404	33
chr8	140100368	CG	159	323	33	181	351	33
chr8	140100407	CG	156	312	33	158	341	33
chr8	140100442	CG	160	324	33	189	378	33
chr8	140100457	CG	191	362	33	208	400	33
chr8	140100462	CG	196	377	33	201	394	33
chr8	140100467	CG	195	372	34	193	374	34
chr8	140100469	CG	195	372	33	190	378	33
chr8	140100479	CG	198	380	33	202	386	33
chr8	140100491	CG	209	384	33	218	410	33
chr8	140100493	CG	213	381	33	215	411	33
chr8	140100504	CG	218	388	33	212	418	33
chr8	140100512	CG	209	383	33	222	419	33
chr8	140100532	CG	205	387	33	230	433	33
chr8	140100537	CG	205	394	33	231	441	33
chr8	140100546	CG	213	404	33	225	425	33
chr8	140100558	CG	200	412	33	230	430	33
chr8	140100574	CG	185	392	33	192	374	33
chr8	140100578	CG	186	388	33	189	364	33
chr8	140100582	CG	185	385	33	184	361	33
chr8	140100588	CG	180	376	33	169	334	33
chr8	140100648	CG	155	305	33	175	360	33
chr8	140100653	CG	164	327	33	170	346	33
chr8	140100659	CG	164	326	33	155	334	33
chr8	140100664	CG	186	343	33	153	330	33
chr8	140100685	CG	205	387	33	163	307	33
chr8	140100687	CG	210	387	33	163	308	33
chr8	140100705	CG	217	385	33	121	236	33
chr8	140100724	CG	191	379	33	125	256	33
chr8	140100728	CG	186	375	33	122	253	33
chr8	140100734	CG	186	384	33	118	254	33
chr8	140100774	CG	170	351	33	97	233	33
chr8	140100801	CG	197	387	33	105	264	33
chr8	140100815	CG	191	378	33	121	282	33
chr8	140100839	CG	193	351	33	139	304	33
chr8	140100849	CG	184	343	33	146	308	33
chr8	140100854	CG	185	336	33	138	302	33
chr8	140100872	CG	168	302	33	161	324	33
chr8	140100878	CG	159	277	33	158	322	33
chr8	140100884	CG	152	285	33	152	298	33
chr8	140100920	CG	138	246	33	138	258	33
chr8	140100957	CG	90	166	33	115	212	33
chr8	140100981	CG	79	136	33	90	163	33
chr9	95313003	CG	22	48	33	24	54	33
chr9	95313058	CG	101	125	33	99	117	33
chr9	95313103	CG	85	173	33	93	186	33
chr9	95313106	CG	90	183	34	91	189	33
chr9	95313137	CG	121	262	34	134	281	33
chr9	95313146	CG	131	287	33	135	302	33
chr9	95313154	CG	150	334	33	159	317	33
chr9	95313176	CG	168	395	33	180	377	33
chr9	95313189	CG	176	413	33	183	379	33
chr9	95313199	CG	183	418	33	176	365	33
chr9	95313210	CG	191	405	33	187	377	33
chr9	95313231	CG	167	394	33	189	370	33
chr9	95313261	CG	149	355	33	197	388	33
chr9	95313272	CG	135	344	33	188	388	33
chr9	95313292	CG	138	362	33	182	377	33
chr9	95313305	CG	153	379	33	159	347	33
chr9	95313310	CG	148	386	33	162	343	33
chr9	95313356	CG	158	397	33	144	280	33
chr9	95313368	CG	165	388	33	157	286	33
chr9	95313370	CG	162	392	33	151	284	33
chr9	95313372	CG	156	371	33	127	270	33
chr9	95313390	CG	157	356	33	145	294	33
chr9	95313406	CG	170	355	33	156	320	33
chr9	95313416	CG	161	328	33	160	334	33
chr9	95313418	CG	153	312	33	158	325	33
chr9	95313422	CG	140	301	33	144	313	33
chr9	95313435	CG	116	270	33	117	260	33
chr9	95313448	CG	106	245	33	123	253	33
chr9	95313454	CG	98	231	33	119	241	33
chr9	95313458	CG	100	201	33	115	231	33
chr9	95313510	CG	46	102	33	30	87	33
chr9	135484478	CG	81	81	33	35	40	33
chr9	135484488	CG	91	91	33	48	51	33
chr9	135484490	CG	94	95	33	50	54	33
chr9	135484500	CG	100	102	33	57	63	33
chr9	135484525	CG	111	116	34	61	67	33
chr9	135484572	CG	138	148	33	51	61	33
chr9	135484605	CG	230	237	33	73	80	33
chr9	135484615	CG	273	282	33	95	104	33
chr9	135484621	CG	312	320	33	114	119	33
chr9	135484630	CG	336	341	33	128	133	33
chr9	135484632	CG	337	342	33	130	140	33
chr9	135484635	CG	351	355	33	130	136	33
chr9	135484642	CG	341	350	33	141	145	33
chr9	135484646	CG	340	354	34	139	154	33
chr9	135484676	CG	316	337	33	190	197	33
chr9	135484678	CG	317	323	33	192	206	33
chr9	135484681	CG	314	322	33	202	207	33
chr9	135484691	CG	324	335	33	202	216	33
chr9	135484702	CG	304	311	33	210	217	33
chr9	135484709	CG	282	289	33	198	199	33
chr9	135484711	CG	274	280	33	193	197	33
chr9	135484714	CG	259	271	33	183	193	33
chr9	135484747	CG	221	243	33	186	200	33
chr9	135484750	CG	223	231	33	195	200	33
chr9	135484758	CG	219	235	33	182	188	33
chr9	135484774	CG	234	259	33	196	205	33
chr9	135484792	CG	230	245	33	188	188	33
chr9	135484794	CG	237	247	33	175	178	33
chr9	135484813	CG	229	255	33	130	143	33
chr9	135484863	CG	156	174	33	69	76	33
chr9	135484894	CG	154	169	33	92	106	33
chr9	135484951	CG	137	143	33	62	65	33
chr9	135484960	CG	126	133	33	50	53	34
chr9	135484966	CG	119	122	33	52	53	34
chr9	135484969	CG	117	122	33	51	54	34
chr9	135485005	CG	98	112	33	71	72	33
chr9	135485011	CG	99	109	33	63	63	33
chr9	135485031	CG	94	98	33	46	46	33
chr9	135485037	CG	90	96	33	48	48	33
chr9	135485044	CG	85	93	34	38	38	34
chr9	135485055	CG	78	86	33	31	31	33
chr9	135485140	CG	89	96	34	17	17	34
chr9	135485148	CG	94	95	33	15	15	34
chr9	135485164	CG	113	115	33	12	13	33
chr9	135485176	CG	106	107	33	10	10	34
chr9	135485193	CG	102	105	33	8	8	34
chr9	135485339	CG	45	48	34	49	53	34
chr9	135485356	CG	35	37	34	63	67	34
chr9	135485378	CG	24	27	34	84	88	33
chr9	135485390	CG	18	19	34	84	88	34
chr9	135485397	CG	11	12	34	84	90	33
chr9	135485407	CG	9	10	34	82	91	33
chr9	135485568	CG	.	.	.	95	103	33
chr9	135485577	CG	.	.	.	106	117	33
chr9	135485581	CG	.	.	.	110	129	33
chr9	135485586	CG	0	1	34	127	137	33
chr9	135485590	CG	.	.	.	133	143	33
chr9	135485602	CG	0	1	34	138	149	33
chr9	135485605	CG	0	1	34	142	159	33
chr9	135485662	CG	.	.	.	148	167	33
chr9	135485665	CG	.	.	.	150	162	33
chr9	135485693	CG	.	.	.	152	170	33
chr9	135485706	CG	.	.	.	187	190	33
chr9	135485719	CG	.	.	.	214	218	33
chr9	135485758	CG	0	1	34	178	185	33
chr9	135485886	CG	1	1	34	103	112	33
chr9	135485925	CG	10	10	34	86	90	34
chr9	135485934	CG	14	14	33	85	88	34
chr9	135485988	CG	38	39	33	73	82	33
chr9	135485997	CG	39	40	33	76	83	34
chr9	135486019	CG	51	53	34	81	92	33
chr9	135486031	CG	67	67	34	107	113	34
chr9	135486054	CG	66	66	33	107	120	33
chr9	135486058	CG	68	74	33	115	115	34
chr9	135486068	CG	90	90	34	115	115	33
chr9	135486076	CG	100	103	33	116	120	33
chr9	135486079	CG	106	108	33	121	125	33
chr9	135486091	CG	114	117	34	110	116	33
chr9	135486100	CG	131	132	33	104	111	33
chr9	135486112	CG	158	164	33	94	98	33
chr9	135486125	CG	160	165	33	91	96	33
chr9	135486147	CG	205	208	33	74	78	33
chr9	135486186	CG	239	245	33	93	93	33
chr9	135486213	CG	183	198	33	99	101	33
chr9	135486235	CG	143	158	33	108	112	33
chr9	135486238	CG	130	139	33	97	111	33
chr9	135486296	CG	86	90	33	111	127	33
chr9	135486327	CG	61	70	33	111	120	33
chr9	135486358	CG	40	44	33	108	120	33
chr9	135486373	CG	33	36	34	109	114	33
chr9	135486400	CG	23	24	33	93	99	33
chr9	135486413	CG	25	27	34	86	97	33
chr9	135486466	CG	23	23	34	92	103	33
chr9	135486481	CG	36	37	33	112	122	33
chr9	135486488	CG	44	46	34	120	128	33
chr9	135486517	CG	77	82	33	128	154	33
chr9	135486527	CG	104	105	33	152	158	33
chr9	135486535	CG	126	127	33	141	150	33
chr9	135486580	CG	129	132	33	196	218	33
chr9	135486623	CG	141	141	33	198	200	33
chr9	135486660	CG	128	140	33	167	177	33
chr9	135486696	CG	100	108	33	121	124	33
chr9	135486718	CG	73	78	33	93	98	33
chr9	135486725	CG	76	79	33	90	90	33
chr9	135486750	CG	60	66	33	56	60	33
chr10	41859560	CG	135	173	33	.	.	.
chr10	119818422	CG	51	64	34	48	69	33
chr10	119818441	CG	63	82	33	72	90	33
chr10	119818445	CG	54	87	34	62	98	33
chr10	119818459	CG	77	109	33	74	114	33
chr10	119818463	CG	70	120	33	65	130	33
chr10	119818468	CG	78	129	34	74	132	33
chr10	119818474	CG	82	134	33	80	127	33
chr10	119818488	CG	86	135	33	82	144	33
chr10	119818506	CG	131	153	33	110	155	33
chr10	119818512	CG	139	168	34	122	172	33
chr10	119818518	CG	146	184	33	143	194	33
chr10	119818524	CG	151	204	33	131	207	33
chr10	119818532	CG	161	227	33	144	237	33
chr10	119818534	CG	146	230	33	135	247	33
chr10	119818552	CG	165	288	33	137	279	33
chr10	119818563	CG	180	312	33	183	331	33
chr10	119818566	CG	172	340	33	141	332	33
chr10	119818571	CG	190	364	33	147	346	33
chr10	119818586	CG	0	386	33	.	.	.
chr10	119818596	CG	246	374	33	190	336	33
chr10	119818605	CG	274	417	33	198	340	33
chr10	119818617	CG	263	429	33	187	341	33
chr10	119818619	CG	263	426	33	184	347	33
chr10	119818625	CG	259	426	33	171	337	33
chr10	119818634	CG	212	391	33	177	320	33
chr10	119818641	CG	220	404	33	160	312	33
chr10	119818647	CG	240	428	33	182	333	33
chr10	119818657	CG	250	439	33	185	339	33
chr10	119818661	CG	232	416	33	205	366	33
chr10	119818672	CG	240	436	33	208	395	33
chr10	119818685	CG	240	421	33	234	400	33
chr10	119818701	CG	254	428	33	234	415	33
chr10	119818703	CG	231	405	33	230	416	33
chr10	119818706	CG	240	410	33	219	403	33
chr10	119818715	CG	241	411	33	241	411	33
chr10	119818721	CG	238	424	33	234	392	33
chr10	119818724	CG	237	412	33	235	391	33
chr10	119818730	CG	244	411	33	229	388	33
chr10	119818739	CG	236	403	33	220	375	33
chr10	119818741	CG	228	408	33	213	387	33
chr10	119818772	CG	201	414	33	207	386	33
chr10	119818780	CG	222	425	33	216	384	33
chr10	119818783	CG	236	423	33	229	385	33
chr10	119818787	CG	253	416	33	243	384	33
chr10	119818795	CG	268	424	33	230	368	33
chr10	119818799	CG	261	430	33	221	368	33
chr10	119818811	CG	242	420	33	213	395	33
chr10	119818817	CG	259	428	33	222	388	33
chr10	119818819	CG	269	419	33	226	378	33
chr10	119818835	CG	284	413	33	229	371	33
chr10	119818842	CG	258	426	33	208	360	33
chr10	119818844	CG	256	435	33	205	365	33
chr10	119818849	CG	255	430	33	208	360	33
chr10	119818863	CG	235	415	33	203	347	33
chr10	119818872	CG	240	428	33	196	321	33
chr10	119818890	CG	240	398	33	173	292	33
chr10	119819019	CG	196	309	33	143	221	33
chr10	119819030	CG	194	315	33	135	228	33
chr10	119819049	CG	185	324	33	127	216	33
chr10	119819076	CG	215	330	33	167	244	33
chr10	119819113	CG	217	342	33	189	263	33
chr10	119819127	CG	188	350	33	165	254	33
chr10	119819157	CG	166	295	33	141	222	33
chr10	119819205	CG	104	202	33	121	170	33
chr10	119819214	CG	76	142	32	91	128	32
chr11	2132761	CG	109	203	33	57	114	33
chr11	2132804	CG	140	296	33	112	225	33
chr11	2132817	CG	131	328	33	100	236	33
chr11	2132836	CG	233	377	33	158	285	33
chr11	2132844	CG	269	351	33	208	288	33
chr11	2132851	CG	208	374	33	148	281	33
chr11	2132883	CG	185	379	33	125	275	33
chr11	2132891	CG	178	377	33	118	271	33
chr11	2132902	CG	175	373	33	135	283	33
chr11	2132923	CG	139	345	33	122	301	33
chr11	2132927	CG	173	344	33	149	297	33
chr11	2132957	CG	183	338	33	174	328	33
chr11	2132960	CG	173	354	33	176	343	33
chr11	2132975	CG	187	376	33	193	358	33
chr11	2132994	CG	175	349	33	180	348	33
chr11	2133019	CG	143	260	33	188	358	33
chr11	2133025	CG	74	274	33	107	359	33
chr11	2133031	CG	95	237	33	167	360	33
chr11	2133063	CG	177	355	33	177	346	33
chr11	2133069	CG	164	354	33	159	352	33
chr11	2133086	CG	173	367	33	171	353	33
chr11	2133091	CG	158	363	33	151	353	33
chr11	2133103	CG	214	356	33	215	367	33
chr11	2133109	CG	221	379	33	210	383	33
chr11	2133117	CG	248	392	33	218	382	33
chr11	2133120	CG	250	387	33	213	385	33
chr11	2133126	CG	233	386	33	221	389	33
chr11	2133150	CG	304	423	33	259	365	33
chr11	2133156	CG	273	421	33	213	348	33
chr11	2133202	CG	87	365	33	69	318	33
chr11	2133265	CG	281	404	33	289	393	33
chr11	2133273	CG	300	390	33	306	423	33
chr11	2133282	CG	282	396	33	298	443	33
chr11	2133286	CG	282	393	33	286	410	33
chr11	2133341	CG	176	350	33	201	355	33
chr11	2133366	CG	199	363	33	193	365	33
chr11	2133381	CG	204	372	33	190	385	33
chr11	2133408	CG	244	394	33	212	386	33
chr11	2133452	CG	222	392	33	225	390	33
chr11	2133459	CG	226	381	33	255	422	33
chr11	2133463	CG	201	378	33	244	424	33
chr11	2133517	CG	238	384	33	261	382	33
chr11	2133525	CG	245	388	33	226	372	33
chr11	2133529	CG	247	375	33	242	366	33
chr11	2133538	CG	240	397	33	223	372	33
chr11	2133543	CG	222	391	33	215	374	33
chr11	2133552	CG	226	364	33	252	380	33
chr11	2133561	CG	270	350	33	293	396	33
chr11	2133577	CG	261	374	33	301	427	33
chr11	2133605	CG	285	363	33	362	448	33
chr11	2133624	CG	179	365	33	207	412	33
chr11	2133632	CG	254	369	34	280	415	33
chr11	2133638	CG	257	370	33	269	402	33
chr11	2133641	CG	229	367	33	235	404	33
chr11	2133650	CG	234	358	33	283	426	33
chr11	2133657	CG	298	360	33	343	429	33
chr11	2133693	CG	193	353	33	255	480	33
chr11	2133704	CG	184	319	33	334	496	33
chr11	2133722	CG	225	353	33	266	441	33
chr11	2133777	CG	334	421	33	313	396	33
chr11	2133790	CG	313	444	33	264	374	33
chr11	2133828	CG	322	546	33	181	274	33
chr11	2133881	CG	156	285	33	117	177	33
chr11	2146980	CG	45	59	33	29	47	34
chr11	2147081	CG	170	230	33	140	205	33
chr11	2147133	CG	255	319	33	285	400	33
chr11	2147144	CG	148	337	33	147	219	33
chr11	2147269	CG	144	222	33	413	544	33
chr11	2147308	CG	83	245	33	225	488	33
chr11	2147338	CG	91	336	33	135	525	33
chr11	2147344	CG	99	341	33	171	516	33
chr11	2147355	CG	125	343	33	178	505	33
chr11	2147395	CG	150	345	33	217	458	33
chr11	2147417	CG	130	334	33	190	424	33
chr11	2147452	CG	134	342	33	176	436	33
chr11	2147502	CG	158	339	33	157	378	33
chr11	2147512	CG	181	364	33	163	376	33
chr11	2147514	CG	191	359	33	164	380	33
chr11	2147576	CG	168	394	33	150	368	33
chr11	2147625	CG	223	430	33	209	442	33
chr11	2147634	CG	219	451	33	215	440	33
chr11	2147735	CG	188	406	33	147	349	33
chr11	2147788	CG	164	367	33	189	420	33
chr11	2147802	CG	199	362	33	242	375	33
chr11	2147908	CG	72	259	33	71	280	33
chr11	2147945	CG	80	237	33	118	289	33
chr11	2148042	CG	143	384	33	95	249	33
chr11	2148060	CG	212	382	33	150	294	33
chr11	2148141	CG	218	431	33	181	348	33
chr11	2148150	CG	269	393	33	252	368	33
chr11	2148170	CG	193	342	33	226	384	33
chr11	2148269	CG	161	320	33	180	369	33
chr11	2148285	CG	175	312	33	192	361	33
chr11	2148288	CG	134	312	33	148	336	33
chr11	2148347	CG	1	335	33	0	337	33
chr11	2148430	CG	268	412	33	243	366	33
chr11	2148479	CG	248	389	33	210	311	33
chr11	2148524	CG	158	236	33	96	167	33
chr11	2148540	CG	115	206	33	82	129	34
chr11	2698597	CG	14	25	34	47	75	33
chr11	2698718	CG	98	167	33	150	233	33
chr11	2698726	CG	89	176	33	138	251	33
chr11	2698774	CG	135	238	34	213	404	33
chr11	2698802	CG	157	286	33	207	403	33
chr11	2698844	CG	165	255	33	280	445	33
chr11	2698857	CG	146	259	33	223	459	33
chr11	2698930	CG	137	271	33	178	355	33
chr11	2698972	CG	140	276	33	177	375	33
chr11	2698988	CG	152	306	33	194	405	33
chr11	2698999	CG	163	322	34	182	384	33
chr11	2699032	CG	165	314	33	164	333	33
chr11	2699038	CG	154	294	33	156	320	33
chr11	2699049	CG	153	298	33	169	341	33
chr11	2699100	CG	173	291	33	198	378	33
chr11	2699102	CG	190	297	33	217	389	33
chr11	2699116	CG	174	290	33	195	374	33
chr11	2699121	CG	183	298	33	217	383	33
chr11	2699181	CG	159	286	33	195	383	33
chr11	2699188	CG	158	277	33	192	381	33
chr11	2699200	CG	172	307	33	197	382	33
chr11	2699202	CG	170	301	33	195	392	33
chr11	2699214	CG	180	332	33	195	405	33
chr11	2699221	CG	192	357	33	188	403	33
chr11	2699233	CG	193	373	33	196	395	33
chr11	2699259	CG	191	377	33	206	378	33
chr11	2699289	CG	181	366	33	192	361	33
chr11	2699305	CG	223	414	33	187	380	33
chr11	2699309	CG	227	407	33	185	378	33
chr11	2699311	CG	235	413	33	176	377	33
chr11	2699336	CG	236	430	33	190	387	33
chr11	2699350	CG	237	427	33	184	377	33
chr11	2699355	CG	234	436	33	172	362	33
chr11	2699357	CG	235	426	33	175	367	33
chr11	2699360	CG	246	438	33	172	360	33
chr11	2699364	CG	247	439	33	166	346	33
chr11	2699374	CG	220	405	33	144	308	33
chr11	2699383	CG	225	399	33	121	270	33
chr11	2699417	CG	232	445	33	117	252	33
chr11	2699419	CG	229	442	33	116	258	33
chr11	2699442	CG	217	489	33	141	291	33
chr11	2699455	CG	217	495	33	152	299	33
chr11	2699458	CG	220	505	33	157	323	33
chr11	2699469	CG	229	520	33	177	320	33
chr11	2699471	CG	227	512	33	180	333	33
chr11	2699485	CG	168	458	33	153	292	33
chr11	2699497	CG	211	504	33	178	300	33
chr11	2699499	CG	207	495	33	179	297	33
chr11	2699524	CG	182	440	33	161	292	33
chr11	2699526	CG	184	439	33	159	301	33
chr11	2699549	CG	196	435	33	160	303	33
chr11	2699551	CG	219	456	33	166	310	33
chr11	2699553	CG	228	469	33	158	311	33
chr11	2699580	CG	249	501	33	155	307	33
chr11	2699595	CG	251	488	33	189	332	33
chr11	2699597	CG	244	482	33	188	335	33
chr11	2699600	CG	241	485	33	171	333	33
chr11	2699611	CG	249	495	33	180	359	32
chr11	2699621	CG	228	489	33	201	398	33
chr11	2699623	CG	227	479	33	202	396	33
chr11	2699626	CG	235	494	33	196	404	33
chr11	2699637	CG	250	520	33	174	380	33
chr11	2699647	CG	260	527	33	175	381	33
chr11	2699649	CG	261	516	33	183	392	33
chr11	2699652	CG	265	523	33	156	375	33
chr11	2699663	CG	255	526	33	153	385	33
chr11	2699673	CG	268	516	33	163	366	33
